meta_base_bar_index,meta_base_bar_time,meta_decision_time,meta_entry_bar_index,feat_15m_ret_1,feat_15m_ret_2,feat_15m_ret_4,feat_15m_ret_8,feat_15m_ret_16,feat_15m_ret_32,feat_15m_range_pct,feat_15m_body_pct,feat_15m_bar_close_location,feat_15m_location_16,feat_15m_vs_mean_16,feat_15m_location_32,feat_15m_vs_mean_32,feat_15m_location_64,feat_15m_vs_mean_64,feat_15m_volume_ratio_32,feat_15m_oi_log_change_1,feat_15m_oi_log_change_4,feat_15m_oi_log_change_16,feat_time_tod_sin,feat_time_tod_cos,feat_time_dow_sin,feat_time_dow_cos,feat_time_decision_gap_minutes,feat_time_after_long_gap,feat_time_bars_since_segment_start,meta_feature_last_5m_time,feat_5m_1h_bpv_continuous,feat_5m_1h_gap_sq,feat_5m_1h_jump_share,feat_5m_1h_jump_var,feat_5m_1h_log_volume_mean,feat_5m_1h_max_abs_return,feat_5m_1h_neg_semivar_share,feat_5m_1h_oi_log_change,feat_5m_1h_positive_return_share,feat_5m_1h_realized_vol,feat_5m_1h_ret_sum,feat_5m_1h_rsv_neg,feat_5m_1h_rsv_pos,feat_5m_1h_rv,feat_5m_1h_rv_continuous,feat_5m_1h_signed_semivariance,feat_5m_1h_volume_cv,feat_5m_2h_bpv_continuous,feat_5m_2h_gap_sq,feat_5m_2h_jump_share,feat_5m_2h_jump_var,feat_5m_2h_log_volume_mean,feat_5m_2h_max_abs_return,feat_5m_2h_neg_semivar_share,feat_5m_2h_oi_log_change,feat_5m_2h_positive_return_share,feat_5m_2h_realized_vol,feat_5m_2h_ret_sum,feat_5m_2h_rsv_neg,feat_5m_2h_rsv_pos,feat_5m_2h_rv,feat_5m_2h_rv_continuous,feat_5m_2h_signed_semivariance,feat_5m_2h_volume_cv,feat_5m_4h_bpv_continuous,feat_5m_4h_gap_sq,feat_5m_4h_jump_share,feat_5m_4h_jump_var,feat_5m_4h_log_volume_mean,feat_5m_4h_max_abs_return,feat_5m_4h_neg_semivar_share,feat_5m_4h_oi_log_change,feat_5m_4h_positive_return_share,feat_5m_4h_realized_vol,feat_5m_4h_ret_sum,feat_5m_4h_rsv_neg,feat_5m_4h_rsv_pos,feat_5m_4h_rv,feat_5m_4h_rv_continuous,feat_5m_4h_signed_semivariance,feat_5m_4h_volume_cv,feat_5m_8h_bpv_continuous,feat_5m_8h_gap_sq,feat_5m_8h_jump_share,feat_5m_8h_jump_var,feat_5m_8h_log_volume_mean,feat_5m_8h_max_abs_return,feat_5m_8h_neg_semivar_share,feat_5m_8h_oi_log_change,feat_5m_8h_positive_return_share,feat_5m_8h_realized_vol,feat_5m_8h_ret_sum,feat_5m_8h_rsv_neg,feat_5m_8h_rsv_pos,feat_5m_8h_rv,feat_5m_8h_rv_continuous,feat_5m_8h_signed_semivariance,feat_5m_8h_volume_cv,feat_5m_rv_rate_ratio_1h_4h,feat_5m_rv_rate_ratio_2h_4h,feat_5m_rv_rate_ratio_4h_8h,target_raw_return_h4,target_norm_return_h4,target_long_mfe_h4,target_long_mae_h4,target_short_mfe_h4,target_short_mae_h4,target_raw_return_h8,target_norm_return_h8,target_long_mfe_h8,target_long_mae_h8,target_short_mfe_h8,target_short_mae_h8,target_raw_return_h16,target_norm_return_h16,target_long_mfe_h16,target_long_mae_h16,target_short_mfe_h16,target_short_mae_h16,reference_dp_oracle_consensus,reference_dp_oracle_unanimous
6833,2026-05-07 00:45:00,2026-05-07 01:00:00,6834,-0.0025094116054251714,-0.0027182452701719484,-0.0005756299381847185,-0.0037617599218915387,0.013331774325415324,0.05808257707597342,0.003193048576214405,-0.002506265664160401,0.13114754098360656,0.48,-0.002206698439642274,0.8923841059602649,0.010658294772029508,0.9226190476190477,0.040853280121089686,0.4210749421551831,0.0001081800333171401,-0.004339174271029478,0.025516563123121117,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,15.0,0,15,2026-05-07 00:55:00,4.820119478454624e-06,0.0,0.195552020101347,1.171715418143511e-06,7.554989402527676,0.001410474309846418,0.5233055120531753,-0.004339174271028677,0.4166666666666667,0.0024478224806137668,-0.0005756299381846501,3.1355602287023722e-06,2.856274667895763e-06,5.991834896598135e-06,5.991834896598135e-06,-2.792855608066093e-07,0.3646805642279772,1.17810597643293e-05,0.0,0.17138896115518312,2.4367809498778263e-06,7.734868653460154,0.0018293484782788572,0.6908556745780858,-0.002706098471319457,0.4166666666666667,0.00377065521019983,-0.0037617599218920444,9.822475937657336e-06,4.3953647765497875e-06,1.4217840714207126e-05,1.4217840714207126e-05,-5.427111161107548e-06,0.4056326615871818,7.082208798590275e-05,0.00023627227290583705,0.20055743105971946,1.7767250057207208e-05,8.425539236136187,0.015371150669544458,0.1389768311931792,0.02551656312312165,0.4583333333333333,0.018023917746953545,0.013331774325416277,4.514823726599607e-05,0.00027971337368295097,0.000324861610948947,8.858933804310996e-05,0.00023456513641695488,0.9130489021533396,0.0002160651190474321,0.0004911544454394807,0.15475457084750974,3.955900099551925e-05,8.459369850679035,0.015810389783518338,0.10504862456585695,0.028973697036905652,0.5208333333333334,0.027327249504522623,0.05808257707597328,7.844806115919322e-05,0.0006683305043232387,0.000746778565482432,0.00025562412004295136,0.0005898824431640455,0.7934887880563862,0.07377707546417075,0.08753167647402638,0.8700346420336281,0.002196079313969837,0.2436850128592076,0.00240497841646352,-0.0009950510129985422,0.0009950510129984192,-0.00240497841646344,0.009585403668678322,0.7521010725516069,0.013724482425565761,-0.0014143162568111332,0.0014143162568111913,-0.01372448242556579,0.010362787035546658,0.5749464229161946,0.01774365617727365,-0.0014143162568111332,0.0014143162568111913,-0.017743656177273723,1.0,1
6834,2026-05-07 01:00:00,2026-05-07 01:15:00,6835,0.0009940618706458793,-0.0015153497347792921,0.000261499439266899,-0.001358695861192416,0.0007847035531209912,0.053048026345971167,0.0026146525126810646,0.0009945561139028476,0.76,0.3901098901098901,-0.0012632403584077467,0.8744343891402715,0.01001371583626165,0.9339285714285714,0.040622534214894035,0.3779758226567614,4.326873672155784e-05,-0.0034877855006723024,0.006146654300271948,0.3214394653031616,0.9469301294951057,0.43388373911755823,-0.900968867902419,15.0,0,16,2026-05-07 01:10:00,5.679906272452802e-06,0.0,0.06903106095985552,4.211633059897907e-07,7.445222833694549,0.001410474309846418,0.4605286216276963,-0.0034877855006716207,0.4166666666666667,0.0024700343273814217,0.0002614994392663456,2.8097171634148374e-06,3.2913524150277554e-06,6.101069578442593e-06,6.101069578442593e-06,4.81635251612918e-07,0.3862487174036981,1.1091636442074568e-05,0.0,0.11058698371484443,1.3791012680630896e-06,7.599797682834303,0.0018293484782788572,0.604380761162072,-0.004532830252586199,0.4583333333333333,0.003531393168444666,-0.001358695861193036,7.537073949505551e-06,4.9336637606321065e-06,1.2470737710137658e-05,1.2470737710137658e-05,-2.6034101888734447e-06,0.35151414428871536,4.6569648890953246e-05,0.0,0.16351808041006344,9.103579424349495e-06,8.1909377517931,0.0035553733990642826,0.37694078346310456,0.006146654300272395,0.4583333333333333,0.007461449478171298,0.0007847035531216057,2.098551029909051e-05,3.468771801621222e-05,5.567322831530274e-05,5.567322831530274e-05,1.3702207717121713e-05,0.5704392336239597,0.00020400519351660787,0.0004911544454394807,0.15726762136386896,3.8070699955964845e-05,8.42341808278704,0.015810389783518338,0.1070828676876175,0.0471643467990794,0.5104166666666666,0.02707822628814623,0.053048026345971395,7.851640736626635e-05,0.000654713931545787,0.0007332303389120534,0.00024207589347257272,0.0005761975241795207,0.8247473522744906,0.43834853936541773,0.4479976494091636,0.15185740513113277,0.002037352147844452,0.5461009027280259,0.002350422852201554,-0.001465278403357621,0.0014652784033577458,-0.0023504228522016743,0.013143387729899302,2.491145619564964,0.014278168890513882,-0.00240837812745674,0.002408378127456769,-0.014278168890513783,0.0066712083556506995,0.894090132911511,0.01674959430662813,-0.00240837812745674,0.002408378127456769,-0.016749594306628146,1.0,1
6835,2026-05-07 01:15:00,2026-05-07 01:30:00,6836,-0.0006800408286551374,0.0003140210419907419,-0.0024042242281812065,-0.0021953905634344295,0.0009423591085315763,0.03851348030820034,0.0015175300889586603,-0.0006798096532970768,0.5172413793103449,0.30726256983240224,-0.002000829054779607,0.8556461001164144,0.008125738759724443,0.9261904761904762,0.03867515923566889,0.27490550371169026,0.0007623043585329725,-0.0010802870292661026,0.0070450134510000595,0.3826834323650898,0.9238795325112867,0.43388373911755823,-0.900968867902419,15.0,0,17,2026-05-07 01:25:00,6.233784915458905e-06,0.0,0.0,0.0,7.340457185966549,0.0012032121982054253,0.7438984263532215,-0.001080287029266762,0.3333333333333333,0.0022001511923144873,-0.00240422422818117,3.600963276143676e-06,1.2397019928991828e-06,4.840665269042859e-06,4.840665269042859e-06,-2.361261283244493e-06,0.4185195117851577,1.1676454599051274e-05,0.0,0.07820551829301782,9.906364182748174e-07,7.522693139630079,0.0018293484782788572,0.639410382000177,-0.00416348176155481,0.4583333333333333,0.003559085699632153,-0.0021953905634358195,8.099469506219486e-06,4.567621511106606e-06,1.2667091017326091e-05,1.2667091017326091e-05,-3.53184799511288e-06,0.3703842520064623,4.452054205620636e-05,0.0,0.17283154688988545,9.302281926999494e-06,8.090912943594153,0.0035553733990642826,0.3557213843066253,0.007045013450999873,0.4375,0.007336404022626197,0.0009423591085312858,1.914592945459782e-05,3.467689452860804e-05,5.382282398320585e-05,5.382282398320585e-05,1.5530965074010217e-05,0.6039874946365578,0.0002031232529790441,0.00024118602033269967,0.14712927223695627,3.5040921692311953e-05,8.343709961289294,0.015371150669544458,0.15509980954644864,0.03508263428046694,0.5,0.021894067575579827,0.03851348030820017,7.434712395118207e-05,0.0004050030710528737,0.00047935019500405584,0.00023816417467135607,0.0003306559471016916,0.775919806951818,0.3597481448058745,0.4706958899547359,0.22456577485172588,0.002769578234176502,0.7550233672068354,0.0033955890011381075,-0.0005234231995974472,0.0005234231995974092,-0.0033955890011381604,0.014133042060176747,2.7243782781658457,0.017429635135283596,-0.001728337298801224,0.0017283372988013358,-0.017429635135283648,0.011756885149000302,1.6025405788368392,0.017429635135283596,-0.001728337298801224,0.0017283372988013358,-0.017429635135283648,1.0,1
6836,2026-05-07 01:30:00,2026-05-07 01:45:00,6837,0.0006800408286551374,0.0,-0.0015153497347792921,-0.001828583879863288,-0.0006795786873841081,0.029344423716223034,0.0013596193065941536,0.0006802721088435374,0.8846153846153846,0.2550335570469799,-0.0012795404099752439,0.8543307086614174,0.007892691025522813,0.9339285714285714,0.0381518286191731,0.18153860686752488,-0.0009191624374498275,-5.409308878157049e-06,0.004499847658889777,0.4422886902190013,0.8968727415326883,0.43388373911755823,-0.900968867902419,15.0,0,18,2026-05-07 01:40:00,6.4157217600058e-06,0.0,0.0,0.0,7.241903388339258,0.0012032121982054253,0.6470170840173245,-5.409308879699285e-06,0.4166666666666667,0.0022913208220964555,-0.001515349734780172,3.396937461695502e-06,1.8532136480772747e-06,5.250151109772777e-06,5.250151109772777e-06,-1.5437238136182273e-06,0.5107338892022344,1.0907845705366611e-05,0.0,0.11647646732182261,1.4380005589680182e-06,7.431571162786372,0.0018293484782788572,0.6183159377263466,-0.005647584047938051,0.4583333333333333,0.003513665644926197,-0.0018285838798629368,7.633633509957381e-06,4.712212754377249e-06,1.234584626433463e-05,1.234584626433463e-05,-2.9214207555801326e-06,0.4538491881299286,3.347168876175835e-05,0.0,0.14160387380876893,5.5216008634812e-06,7.974977228056577,0.0031290768686102377,0.42110671776360875,0.004499847658888824,0.4375,0.006244460715325187,-0.000679578687384358,1.6420336208890408e-05,2.2572953416349152e-05,3.8993289625239553e-05,3.8993289625239553e-05,6.152617207458744e-06,0.6260584635380841,0.00016424072757456002,0.00024118602033269967,0.1893731311570462,3.836880078833351e-05,8.286715519401326,0.015371150669544458,0.1676798806898844,0.02829236229656477,0.4895833333333333,0.021066455532328957,0.029344423716222773,7.441558465597886e-05,0.0003693799640396144,0.0004437955486955933,0.00020260952836289353,0.0002949643793836355,0.8123301494428115,0.5385697036830113,0.6332292752414208,0.17572636652102025,0.00999019703740745,3.199698898862301,0.010921681269527842,-0.00240837812745674,0.002408378127456769,-0.010921681269527753,0.008383937462538566,1.8987513263573252,0.01674959430662813,-0.00240837812745674,0.002408378127456769,-0.016749594306628146,0.016595309032851394,2.6576048420199205,0.01695527098361808,-0.00240837812745674,0.002408378127456769,-0.016955270983618077,1.0,1
6837,2026-05-07 01:45:00,2026-05-07 02:00:00,6838,0.0012020174433242659,0.0018820582719794032,0.002196079313970145,0.0016204493757854266,0.00041792916709049166,0.03130062963466429,0.0015146766948709914,0.0012027401558332897,0.8620689655172413,0.40939597315436244,-0.00010444955086696961,0.884514435695538,0.008125265329897546,0.9476190476190476,0.03814998538525738,0.22901200239723993,-0.0018950577166449989,-0.002008647058840296,0.0013720956979241805,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,15.0,0,19,2026-05-07 01:55:00,3.210962942943935e-06,0.0,0.18154236791254968,7.122247909824694e-07,7.02197642307216,0.0010453691104603694,0.23794946841502804,-0.002008647058839927,0.5833333333333334,0.0019807038481121815,0.002196079313969864,9.335204357801464e-07,2.9896672981462577e-06,3.9231877339264044e-06,3.9231877339264044e-06,2.0561468623661114e-06,0.5249915218379252,9.415626369985956e-06,0.0,0.050367636983614524,4.993962605385827e-07,7.323583174125848,0.001410474309846418,0.41039549944700937,-0.006347821329868623,0.5,0.0031488128922698057,0.0016204493757852136,4.069080664482519e-06,5.84594196604202e-06,9.915022630524539e-06,9.915022630524539e-06,1.7768613015595008e-06,0.4988944228104757,3.0942027278700094e-05,0.0,0.13484595458118212,4.822733277578844e-06,7.878155336503324,0.0031290768686102377,0.4151313606476712,0.001372095697924576,0.4583333333333333,0.005980364583892769,0.00041792916708998425,1.4847073712966241e-05,2.09176868433127e-05,3.576476055627894e-05,3.576476055627894e-05,6.070613130346459e-06,0.6664790755978306,0.00015678676521397174,0.00024118602033269967,0.21779812737188012,4.3656075311561556e-05,8.25831990970484,0.015371150669544458,0.1636490314493975,0.02284786284779597,0.5,0.021014967543592188,0.0313006296346642,7.227213533955055e-05,0.0003693567255186824,0.000441628860858233,0.0002004428405255333,0.00029708459017913183,0.8453787686067913,0.43877690474151837,0.5544576547589293,0.161967496810675,0.007389324354708403,2.471195276157731,0.011528403111595989,-0.003610395570781048,0.0036103955707810203,-0.011528403111595897,0.008736405020564764,2.0659513802459206,0.015547576863303814,-0.003610395570781048,0.0036103955707810203,-0.015547576863303833,0.018269365679288364,3.0548916245832585,0.01934576446078487,-0.003610395570781048,0.0036103955707810203,-0.01934576446078501,1.0,1
6838,2026-05-07 02:00:00,2026-05-07 02:15:00,6839,0.0008353347045204629,0.0020373521478447287,0.0020373521478447287,0.0022988515871116277,-0.0022415105691866444,0.03359207892840388,0.0017743450579271475,0.0008356836937219263,0.8235294117647058,0.5167785234899329,0.0008716232759324871,0.905511811023622,0.007917917967279697,0.9571428571428572,0.03770933057370818,0.24502364820972963,-0.0021593241787005724,-0.004211239974262426,-0.003085643911896696,0.5555702330196022,0.8314696123025452,0.43388373911755823,-0.900968867902419,15.0,0,20,2026-05-07 02:10:00,3.1991241511092584e-06,0.0,0.19348429968224423,7.674745770355858e-07,6.826274037114254,0.0010453691104603694,0.25182657467795755,-0.004211239974262494,0.5833333333333334,0.0019916321769204385,0.002037352147844338,9.98894970830659e-07,2.967703757314185e-06,3.966598728144844e-06,3.966598728144844e-06,1.968808786483526e-06,0.2622444368879028,9.15829257142923e-06,0.0,0.09032635039865076,9.093757351582079e-07,7.182890214295967,0.001410474309846418,0.37830131250484894,-0.007699025474934171,0.5,0.0031729589197762136,0.002298851587110684,3.808612134245497e-06,6.259056172341939e-06,1.0067668306587437e-05,1.0067668306587437e-05,2.4504440380964425e-06,0.4827550977297386,2.520031933482413e-05,0.0,0.03915032061607255,1.0268001361236445e-06,7.720128897436519,0.0018293484782788572,0.5660994344623345,-0.003085643911896049,0.4583333333333333,0.005121241985197319,-0.002241510569186751,1.4847157500079615e-05,1.137996197086816e-05,2.6227119470947775e-05,2.6227119470947775e-05,-3.467195529211455e-06,0.6026088344153706,0.0001438635680515381,0.00024118602033269967,0.22951445133461545,4.285449343674667e-05,8.234656193671796,0.015371150669544458,0.14636566215001906,0.021071205528991967,0.5104166666666666,0.02068584254559104,0.03359207892840408,6.263046427242431e-05,0.0003652736175485601,0.00042790408182098445,0.00018671806148828476,0.00030264315327613577,0.8738739021382536,0.6049613999796986,0.7677296256449027,0.12258410510755542,0.011106035582054816,4.3372430414951015,0.012240816742669497,-0.004445730275301183,0.004445730275301089,-0.012240816742669436,0.006553989650188392,1.8098619588256386,0.014712242158783766,-0.004445730275301183,0.004445730275301089,-0.014712242158783731,0.017126275535326356,3.344164479012895,0.018510429756264723,-0.004445730275301183,0.004445730275301089,-0.018510429756264882,1.0,1
6839,2026-05-07 02:15:00,2026-05-07 09:00:00,6840,5.218525767602955e-05,0.0008875199621964924,0.0027695782341758957,0.00036535400599468915,-5.2182534517442036e-05,0.033158657032716476,0.001513332985440693,5.2186619350798456e-05,0.5862068965517241,0.5693430656934306,0.0009271229156055938,0.9068241469816273,0.006936051705112689,0.9577380952380953,0.03646987436595617,0.27575509885260124,-0.005511636286778199,-0.010485180619573597,-0.011468289591569203,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,405.0,1,21,2026-05-07 02:25:00,2.7389144011982487e-06,0.0,0.2241828048646007,7.914461249309e-07,6.791595924441851,0.0010453691104603694,0.16916539473568817,-0.010485180619573205,0.6666666666666666,0.0018789253647042898,0.002769578234176389,5.972148319619292e-07,2.9331456941672194e-06,3.5303605261291487e-06,3.5303605261291487e-06,2.33593086220529e-06,0.27802101537669355,9.067349940744355e-06,0.0,0.0,0.0,7.103219261189604,0.0012032121982054253,0.501512981900845,-0.011565467648840044,0.5,0.0028932725062067706,0.000365354005995219,4.198178108105606e-06,4.172847687066402e-06,8.371025795172008e-06,8.371025795172008e-06,-2.5330421039203776e-08,0.48303068244157676,2.4459036269485337e-05,0.0,0.03136458110648186,7.919877922045991e-07,7.59965167764043,0.0018293484782788572,0.537566192628261,-0.011468289591568868,0.5,0.0050250397074739555,-5.218253451778985e-05,1.3574096864807265e-05,1.1676927196882672e-05,2.5251024061689936e-05,2.5251024061689936e-05,-1.8971696679245928e-06,0.5632673050097167,0.00013933901943842807,0.00024118602033269967,0.23464674215132764,4.2719419601990234e-05,8.225500308629517,0.015371150669544458,0.14272628149203717,0.016936161838385793,0.5104166666666666,0.02057290595353797,0.03315865703271719,6.040810784843273e-05,0.00036283635152468524,0.0004232444593731181,0.0001820584390404183,0.0003024282436762525,0.8880660354778206,0.5592423527068435,0.6630246579086087,0.11932122678742255,0.012303215383100446,4.896763448376876,0.015599808458207486,-0.0035581639758773902,0.0035581639758773863,-0.015599808458207456,0.005833046068492942,1.6416134677981618,0.015599808458207486,-0.0035581639758773902,0.0035581639758773863,-0.015599808458207456,0.037572007616556054,7.476957358301788,0.048180593897585264,-0.0035581639758773902,0.0035581639758773863,-0.04818059389758516,1.0,1
6840,2026-05-07 09:00:00,2026-05-07 09:15:00,6841,0.007900659631886242,0.007952844889562272,0.009990197037407,0.008474847302627708,0.005086692167953544,0.037881718730352176,0.013253947709034429,0.008879603029511622,0.9296875,0.9296875,0.008543772966693064,0.9759358288770054,0.013727837824539568,0.9898819561551433,0.043274241804057034,2.6681867338621603,0.0064616622803690404,-0.0031043559017547295,-0.0048662423321612636,0.6593458151000686,-0.7518398074789776,0.43388373911755823,-0.900968867902419,15.0,0,0,2026-05-07 09:10:00,4.0548842530217995e-05,4.3661665690712016e-06,0.2467649856767675,1.328408047409875e-05,8.107343484990249,0.00576340544955066,0.08410648228549945,-0.0031043559017544585,0.6666666666666666,0.007628832779225663,0.009990197037407372,4.894920696236349e-06,5.33041688771516e-05,5.819908957338795e-05,5.3832923004316745e-05,4.840924818091525e-05,1.2893811585737518,4.7033321922531115e-05,4.3661665690712016e-06,0.20394592482256957,1.2049752191558408e-05,7.765463053423995,0.00576340544955066,0.13068490763093546,-0.00310976521063423,0.5416666666666666,0.007965503165724103,0.008474847302627198,8.29185815793185e-06,5.515738252522887e-05,6.344924068316072e-05,5.908307411408952e-05,4.6865524367297026e-05,1.3635961239854024,5.7554507987052e-05,4.3661665690712016e-06,0.21294965422081555,1.5572336179533937e-05,7.781903700658325,0.00576340544955066,0.23150814845839446,-0.004866242332162487,0.4791666666666667,0.008803011458339534,0.005086692167954107,1.7940263433878465e-05,5.955274730177866e-05,7.749301073565714e-05,7.312684416658594e-05,4.1612483867900195e-05,0.9892342883654421,0.00016309397965129192,0.000240649847654238,0.23799391696963312,5.093840576313321e-05,8.271713493654813,0.015371150669544458,0.13167863359404589,0.017621094910021493,0.5104166666666666,0.02132327913498914,0.037881718730352516,5.9871935169971073e-05,0.00039481029789869215,0.0004546822330686632,0.00021403238541442513,0.0003349383627287211,0.9040271661624248,3.0040948994440653,1.6375474402355514,0.3408666761076395,-0.0016062595748687518,-0.3649341097578742,0.006759397269220781,-0.0036307093825351544,0.003630709382535106,-0.006759397269220727,-0.0017618410609857955,-0.2830417221406067,0.006759397269220781,-0.005555137199292519,0.005555137199292497,-0.006759397269220727,0.03044056894704624,3.45797220543299,0.039340182708598515,-0.005555137199292519,0.005555137199292497,-0.03934018270859845,0.8,0
6841,2026-05-07 09:15:00,2026-05-07 09:30:00,6842,-0.0013988552393744413,0.006501804392511801,0.007389324354708293,0.009585403668678438,0.0058236437467868996,0.031655045938752124,0.004821650767316466,-0.0013978772974372249,0.13978494623655913,0.7250859106529209,0.006765970495931972,0.8855507868383404,0.011313903894899502,0.9558985667034179,0.04040219301387693,1.596493914512765,-0.0017596172485827566,-0.0029689154336924872,-0.007683660963852645,0.6087614290087204,-0.7933533402912353,0.43388373911755823,-0.900968867902419,15.0,0,1,2026-05-07 09:25:00,5.4616302754211316e-05,4.3661665690712016e-06,0.12611841573957083,7.882213907440728e-06,8.449467374019974,0.00576340544955066,0.1861382429564447,-0.0029689154336939713,0.5833333333333334,0.008177082806889217,0.007389324354708493,1.2446074652406079e-05,5.441860857831716e-05,6.686468323072325e-05,6.249851666165204e-05,4.197253392591108e-05,0.9009043853140022,5.794728374913317e-05,4.3661665690712016e-06,0.12758511278143905,8.474420646445282e-06,7.971359081709744,0.00576340544955066,0.18900971177488565,-0.0049775624925338475,0.5833333333333334,0.008413552814634828,0.009585403668678355,1.3379595088186226e-05,5.740827587646342e-05,7.078787096464964e-05,6.642170439557845e-05,4.40286807882772e-05,1.2053243138051957,7.111288746204987e-05,4.3661665690712016e-06,0.11813878209215808,9.52665764773571e-06,7.860088602203222,0.00576340544955066,0.27294720045987864,-0.007683660963853421,0.5,0.009219854211366727,0.005823643746786311,2.3202071025843565e-05,6.180364065301322e-05,8.500571167885677e-05,8.063954510978558e-05,3.860156962716965e-05,0.9926885823218572,0.00016839147079310214,0.000240649847654238,0.19406945926613722,4.0548955561467496e-05,8.280589668073668,0.015371150669544458,0.14991439753642583,0.009333026086078796,0.5,0.021203543902112394,0.031655045938751875,6.7400055066267e-05,0.00038219021894254066,0.0004495902740088077,0.00020894042635456964,0.0003147901638762737,0.9008738133917868,3.146361904872061,1.6654850495712397,0.3781474671188793,0.0013470806658562866,0.29221300792273563,0.008158252508595299,-0.004156281959917867,0.004156281959917748,-0.008158252508595365,0.0007773833668681357,0.11924115884964809,0.008158252508595299,-0.004156281959917867,0.004156281959917748,-0.008158252508595365,0.03374600245700258,3.6601449093846528,0.040739037947973226,-0.004156281959917867,0.004156281959917748,-0.040739037947973164,1.0,1
6842,2026-05-07 09:30:00,2026-05-07 09:45:00,6843,0.004552045931866644,0.0031531906924922026,0.011106035582054474,0.013143387729899203,0.011784691868706787,0.03193517850159999,0.006193228736581338,0.004562422231439237,0.8166666666666667,0.9314641744548287,0.010610866439997313,0.9691011235955056,0.014915209847443212,0.9880694143167028,0.04367996027487764,1.0808288616937793,0.002323776855615023,0.001514185600623108,-0.007229884626225314,0.5555702330196022,-0.8314696123025453,0.43388373911755823,-0.900968867902419,15.0,0,2,2026-05-07 09:40:00,6.435132511706837e-05,4.3661665690712016e-06,0.07771041534971773,5.422123686941904e-06,8.613124390469396,0.00576340544955066,0.16606983794459756,0.0015141856006221672,0.6666666666666666,0.008610436421754793,0.011106035582054825,1.2312353910282438e-05,6.182726146279905e-05,7.413961537308149e-05,6.977344880401027e-05,4.9514907552516605e-05,0.6823913296126521,6.765313405976283e-05,4.3661665690712016e-06,0.08254555938193608,6.086913472392301e-06,8.074830669204255,0.00576340544955066,0.17042496598108833,-0.0026970543736403968,0.625,0.008837772010027545,0.013143387729899165,1.3311248881113098e-05,6.479496522011322e-05,7.810621410122633e-05,7.374004753215513e-05,5.1483716339000116e-05,1.0931954282944554,7.902403264970458e-05,4.3661665690712016e-06,0.08336256968765633,7.186752592588206e-06,7.86525992856462,0.00576340544955066,0.2301724932633797,-0.007229884626226676,0.5416666666666666,0.009517192433242274,0.01178469186870613,2.084832283061865e-05,6.972862898074534e-05,9.0576951811364e-05,8.621078524229278e-05,4.888030615012669e-05,0.999752053035827,0.00016106266900980907,0.000240649847654238,0.16624697002125657,3.2115242456270244e-05,8.276415909049014,0.015371150669544458,0.14946287905516273,0.012381305426814045,0.5104166666666666,0.020828532332363637,0.0319351785016009,6.484114589217226e-05,0.0003689866132281451,0.0004338277591203174,0.0001931779114660793,0.00030414546733597284,0.9052057080563136,3.274105117932651,1.7246377260274934,0.4175710286267941,-0.004552045931866474,-0.956594282147073,0.0036062065767288954,-0.008708327891784308,0.008708327891784414,-0.0036062065767288373,-0.006472179374248488,-0.9617378143162547,0.0036062065767288954,-0.008708327891784308,0.008708327891784414,-0.0036062065767288373,0.029143829955537316,3.0622297657596826,0.03618699201610653,-0.008708327891784308,0.008708327891784414,-0.03618699201610656,1.0,1
