datetime,datetime_ns,symbol,timeframe,open,high,low,close,volume,open_oi,close_oi,contract,adj_factor
2025-12-05 22:00:00,1764943200000000000,KQ.m@SHFE.ag,1h,13582.52,13699.76,13564.63,13669.96,245501.0,457141.0,464672.0,SHFE.ag2602,0.9936005
2025-12-05 23:00:00,1764946800000000000,KQ.m@SHFE.ag,1h,13669.96,13828.93,13598.42,13783.23,325201.0,464672.0,475277.0,SHFE.ag2602,0.9936005
2025-12-06 00:00:00,1764950400000000000,KQ.m@SHFE.ag,1h,13783.23,13806.08,13555.69,13655.05,363902.0,475277.0,464564.0,SHFE.ag2602,0.9936005
2025-12-06 01:00:00,1764954000000000000,KQ.m@SHFE.ag,1h,13655.05,13715.66,13631.21,13715.66,114227.0,464564.0,460748.0,SHFE.ag2602,0.9936005
2025-12-06 02:00:00,1764957600000000000,KQ.m@SHFE.ag,1h,13715.66,13726.59,13677.9,13699.76,51056.0,460748.0,456766.0,SHFE.ag2602,0.9936005
2025-12-08 09:00:00,1765155600000000000,KQ.m@SHFE.ag,1h,13680.89,13680.89,13438.45,13471.24,290818.0,456766.0,445001.0,SHFE.ag2602,0.9936005
2025-12-08 10:00:00,1765159200000000000,KQ.m@SHFE.ag,1h,13471.24,13509.99,13383.8,13492.1,116789.0,445001.0,441876.0,SHFE.ag2602,0.9936005
2025-12-08 11:00:00,1765162800000000000,KQ.m@SHFE.ag,1h,13492.1,13531.85,13443.41,13503.03,47889.0,441876.0,437598.0,SHFE.ag2602,0.9936005
2025-12-08 13:00:00,1765170000000000000,KQ.m@SHFE.ag,1h,13513.96,13606.37,13509.99,13606.37,73121.0,437598.0,438112.0,SHFE.ag2602,0.9936005
2025-12-08 14:00:00,1765173600000000000,KQ.m@SHFE.ag,1h,13606.37,13634.19,13573.58,13618.29,105353.0,438112.0,435755.0,SHFE.ag2602,0.9936005
2025-12-08 21:00:00,1765198800000000000,KQ.m@SHFE.ag,1h,13643.13,13662.01,13532.84,13572.58,224142.0,435755.0,443319.0,SHFE.ag2602,0.9936005
2025-12-08 22:00:00,1765202400000000000,KQ.m@SHFE.ag,1h,13572.58,13622.26,13537.81,13576.56,177691.0,443319.0,443186.0,SHFE.ag2602,0.9936005
2025-12-08 23:00:00,1765206000000000000,KQ.m@SHFE.ag,1h,13576.56,13576.56,13456.33,13513.96,218765.0,443186.0,442647.0,SHFE.ag2602,0.9936005
2025-12-09 00:00:00,1765209600000000000,KQ.m@SHFE.ag,1h,13513.96,13547.74,13467.26,13528.86,109446.0,442647.0,439731.0,SHFE.ag2602,0.9936005
2025-12-09 01:00:00,1765213200000000000,KQ.m@SHFE.ag,1h,13528.86,13554.7,13495.08,13545.76,43383.0,439731.0,437033.0,SHFE.ag2602,0.9936005
2025-12-09 02:00:00,1765216800000000000,KQ.m@SHFE.ag,1h,13545.76,13555.69,13508.0,13518.93,19671.0,437033.0,433770.0,SHFE.ag2602,0.9936005
2025-12-09 09:00:00,1765242000000000000,KQ.m@SHFE.ag,1h,13520.92,13586.49,13489.12,13577.55,94501.0,433770.0,430685.0,SHFE.ag2602,0.9936005
2025-12-09 10:00:00,1765245600000000000,KQ.m@SHFE.ag,1h,13577.55,13586.49,13505.02,13552.71,66159.0,430685.0,428653.0,SHFE.ag2602,0.9936005
2025-12-09 11:00:00,1765249200000000000,KQ.m@SHFE.ag,1h,13552.71,13670.95,13552.71,13646.11,79210.0,428653.0,434538.0,SHFE.ag2602,0.9936005
2025-12-09 13:00:00,1765256400000000000,KQ.m@SHFE.ag,1h,13592.45,13592.45,13462.29,13467.26,131485.0,434538.0,434084.0,SHFE.ag2602,0.9936005
2025-12-09 14:00:00,1765260000000000000,KQ.m@SHFE.ag,1h,13467.26,13559.67,13430.5,13519.92,144577.0,434084.0,417326.0,SHFE.ag2602,0.9936005
2025-12-09 21:00:00,1765285200000000000,KQ.m@SHFE.ag,1h,13672.94,13766.33,13647.1,13726.59,324698.0,417326.0,440280.0,SHFE.ag2602,0.9936005
2025-12-09 22:00:00,1765288800000000000,KQ.m@SHFE.ag,1h,13726.59,13819.99,13671.94,13785.21,248752.0,440280.0,457688.0,SHFE.ag2602,0.9936005
2025-12-09 23:00:00,1765292400000000000,KQ.m@SHFE.ag,1h,13785.21,14009.77,13739.51,13992.88,308446.0,457688.0,475208.0,SHFE.ag2602,0.9936005
2025-12-10 00:00:00,1765296000000000000,KQ.m@SHFE.ag,1h,13992.88,14067.4,13965.05,14013.74,201179.0,475208.0,477314.0,SHFE.ag2602,0.9936005
2025-12-10 01:00:00,1765299600000000000,KQ.m@SHFE.ag,1h,14013.74,14040.57,13970.02,13986.91,88554.0,477314.0,471391.0,SHFE.ag2602,0.9936005
2025-12-10 02:00:00,1765303200000000000,KQ.m@SHFE.ag,1h,13986.91,14029.64,13984.93,14025.66,30830.0,471391.0,467642.0,SHFE.ag2602,0.9936005
2025-12-10 09:00:00,1765328400000000000,KQ.m@SHFE.ag,1h,14078.33,14283.01,14064.42,14252.21,259868.0,467642.0,468336.0,SHFE.ag2602,0.9936005
2025-12-10 10:00:00,1765332000000000000,KQ.m@SHFE.ag,1h,14252.21,14295.92,14196.56,14258.17,96191.0,468336.0,464896.0,SHFE.ag2602,0.9936005
2025-12-10 11:00:00,1765335600000000000,KQ.m@SHFE.ag,1h,14258.17,14258.17,14135.95,14176.69,81425.0,464896.0,456458.0,SHFE.ag2602,0.9936005
2025-12-10 13:00:00,1765342800000000000,KQ.m@SHFE.ag,1h,14169.74,14247.24,14168.74,14227.37,52264.0,456458.0,455086.0,SHFE.ag2602,0.9936005
2025-12-10 14:00:00,1765346400000000000,KQ.m@SHFE.ag,1h,14227.37,14326.73,14217.43,14281.02,122635.0,455086.0,450557.0,SHFE.ag2602,0.9936005
2025-12-10 21:00:00,1765371600000000000,KQ.m@SHFE.ag,1h,14201.53,14256.18,14130.99,14140.92,245989.0,450557.0,451802.0,SHFE.ag2602,0.9936005
2025-12-10 22:00:00,1765375200000000000,KQ.m@SHFE.ag,1h,14140.92,14209.48,14014.74,14029.64,282502.0,451802.0,446176.0,SHFE.ag2602,0.9936005
2025-12-10 23:00:00,1765378800000000000,KQ.m@SHFE.ag,1h,14029.64,14094.22,13977.97,14074.35,188838.0,446176.0,441620.0,SHFE.ag2602,0.9936005
2025-12-11 00:00:00,1765382400000000000,KQ.m@SHFE.ag,1h,14074.35,14149.86,14074.35,14141.92,85677.0,441620.0,438871.0,SHFE.ag2602,0.9936005
2025-12-11 01:00:00,1765386000000000000,KQ.m@SHFE.ag,1h,14141.92,14144.9,14060.44,14096.21,66214.0,438871.0,435966.0,SHFE.ag2602,0.9936005
2025-12-11 02:00:00,1765389600000000000,KQ.m@SHFE.ag,1h,14096.21,14099.19,14063.42,14075.34,19285.0,435966.0,432174.0,SHFE.ag2602,0.9936005
2025-12-11 09:00:00,1765414800000000000,KQ.m@SHFE.ag,1h,14378.39,14571.15,14378.39,14546.31,313337.0,432174.0,437141.0,SHFE.ag2602,0.9936005
2025-12-11 10:00:00,1765418400000000000,KQ.m@SHFE.ag,1h,14546.31,14568.17,14444.96,14448.94,110258.0,437141.0,433077.0,SHFE.ag2602,0.9936005
2025-12-11 11:00:00,1765422000000000000,KQ.m@SHFE.ag,1h,14448.94,14488.68,14349.58,14351.57,100209.0,433077.0,427629.0,SHFE.ag2602,0.9936005
2025-12-11 13:00:00,1765429200000000000,KQ.m@SHFE.ag,1h,14322.75,14336.66,14244.26,14290.96,107334.0,427629.0,426821.0,SHFE.ag2602,0.9936005
2025-12-11 14:00:00,1765432800000000000,KQ.m@SHFE.ag,1h,14290.96,14409.19,14261.15,14395.28,113862.0,426821.0,423172.0,SHFE.ag2602,0.9936005
2025-12-11 21:00:00,1765458000000000000,KQ.m@SHFE.ag,1h,14433.04,14524.45,14393.3,14500.61,239426.0,423172.0,438190.0,SHFE.ag2602,0.9936005
2025-12-11 22:00:00,1765461600000000000,KQ.m@SHFE.ag,1h,14500.61,14615.86,14487.69,14521.47,267617.0,438190.0,444789.0,SHFE.ag2602,0.9936005
2025-12-11 23:00:00,1765465200000000000,KQ.m@SHFE.ag,1h,14521.47,14779.81,14509.55,14730.13,242291.0,444789.0,447753.0,SHFE.ag2602,0.9936005
2025-12-12 00:00:00,1765468800000000000,KQ.m@SHFE.ag,1h,14730.13,14879.17,14702.31,14859.3,188806.0,447753.0,451879.0,SHFE.ag2602,0.9936005
2025-12-12 01:00:00,1765472400000000000,KQ.m@SHFE.ag,1h,14859.3,14894.07,14820.55,14857.31,125330.0,451879.0,449054.0,SHFE.ag2602,0.9936005
2025-12-12 02:00:00,1765476000000000000,KQ.m@SHFE.ag,1h,14857.31,14936.8,14853.33,14911.96,53125.0,449054.0,442951.0,SHFE.ag2602,0.9936005
2025-12-12 09:00:00,1765501200000000000,KQ.m@SHFE.ag,1h,14725.16,14754.97,14608.91,14735.1,252460.0,442951.0,425846.0,SHFE.ag2602,0.9936005
2025-12-12 10:00:00,1765504800000000000,KQ.m@SHFE.ag,1h,14735.1,14867.24,14733.11,14790.74,128593.0,425846.0,426067.0,SHFE.ag2602,0.9936005
2025-12-12 11:00:00,1765508400000000000,KQ.m@SHFE.ag,1h,14790.74,14807.63,14709.26,14718.2,57185.0,426067.0,422508.0,SHFE.ag2602,0.9936005
2025-12-12 13:00:00,1765515600000000000,KQ.m@SHFE.ag,1h,14756.95,14840.42,14756.95,14823.53,69716.0,422508.0,421617.0,SHFE.ag2602,0.9936005
2025-12-12 14:00:00,1765519200000000000,KQ.m@SHFE.ag,1h,14823.53,14859.3,14791.73,14796.7,102035.0,421617.0,414777.0,SHFE.ag2602,0.9936005
2025-12-12 21:00:00,1765544400000000000,KQ.m@SHFE.ag,1h,14882.15,15065.96,14844.39,15015.29,327873.0,414777.0,427459.0,SHFE.ag2602,0.9936005
2025-12-12 22:00:00,1765548000000000000,KQ.m@SHFE.ag,1h,15015.29,15094.78,14958.66,15023.24,254369.0,427459.0,426938.0,SHFE.ag2602,0.9936005
2025-12-12 23:00:00,1765551600000000000,KQ.m@SHFE.ag,1h,15023.24,15023.24,14394.29,14414.16,566995.0,426938.0,414014.0,SHFE.ag2602,0.9936005
2025-12-13 00:00:00,1765555200000000000,KQ.m@SHFE.ag,1h,14414.16,14473.78,14145.89,14249.22,427530.0,414014.0,403038.0,SHFE.ag2602,0.9936005
2025-12-13 01:00:00,1765558800000000000,KQ.m@SHFE.ag,1h,14249.22,14342.62,14205.51,14316.79,205056.0,403038.0,398050.0,SHFE.ag2602,0.9936005
2025-12-13 02:00:00,1765562400000000000,KQ.m@SHFE.ag,1h,14316.79,14384.35,14287.98,14344.61,69564.0,398050.0,389402.0,SHFE.ag2602,0.9936005
2025-12-15 09:00:00,1765760400000000000,KQ.m@SHFE.ag,1h,14422.11,14603.94,14367.46,14552.27,216189.0,389402.0,390854.0,SHFE.ag2602,0.9936005
2025-12-15 10:00:00,1765764000000000000,KQ.m@SHFE.ag,1h,14552.27,14579.1,14502.59,14541.34,64618.0,390854.0,389598.0,SHFE.ag2602,0.9936005
2025-12-15 11:00:00,1765767600000000000,KQ.m@SHFE.ag,1h,14541.34,14573.14,14468.81,14509.55,53390.0,389598.0,384707.0,SHFE.ag2602,0.9936005
2025-12-15 13:00:00,1765774800000000000,KQ.m@SHFE.ag,1h,14536.38,14649.65,14536.38,14633.75,68334.0,384707.0,384502.0,SHFE.ag2602,0.9936005
2025-12-15 14:00:00,1765778400000000000,KQ.m@SHFE.ag,1h,14633.75,14709.26,14587.05,14698.33,103308.0,384502.0,381828.0,SHFE.ag2602,0.9936005
2025-12-15 21:00:00,1765803600000000000,KQ.m@SHFE.ag,1h,14848.37,14861.28,14733.11,14750.0,242007.0,381828.0,393684.0,SHFE.ag2602,0.9936005
2025-12-15 22:00:00,1765807200000000000,KQ.m@SHFE.ag,1h,14750.0,14811.6,14609.9,14670.51,267255.0,393684.0,394623.0,SHFE.ag2602,0.9936005
2025-12-15 23:00:00,1765810800000000000,KQ.m@SHFE.ag,1h,14670.51,14792.72,14622.82,14753.97,191430.0,394623.0,392767.0,SHFE.ag2602,0.9936005
2025-12-16 00:00:00,1765814400000000000,KQ.m@SHFE.ag,1h,14753.97,14757.95,14576.12,14667.53,157747.0,392767.0,392551.0,SHFE.ag2602,0.9936005
2025-12-16 01:00:00,1765818000000000000,KQ.m@SHFE.ag,1h,14667.53,14725.16,14633.75,14707.27,63264.0,392551.0,388576.0,SHFE.ag2602,0.9936005
2025-12-16 02:00:00,1765821600000000000,KQ.m@SHFE.ag,1h,14707.27,14740.06,14687.4,14720.19,22380.0,388576.0,385314.0,SHFE.ag2602,0.9936005
2025-12-16 09:00:00,1765846800000000000,KQ.m@SHFE.ag,1h,14743.04,14830.48,14649.65,14755.96,170683.0,385314.0,379222.0,SHFE.ag2602,0.9936005
2025-12-16 10:00:00,1765850400000000000,KQ.m@SHFE.ag,1h,14755.96,14774.84,14565.19,14579.1,108397.0,379222.0,376786.0,SHFE.ag2602,0.9936005
2025-12-16 11:00:00,1765854000000000000,KQ.m@SHFE.ag,1h,14579.1,14629.77,14430.06,14506.57,137775.0,376786.0,372164.0,SHFE.ag2602,0.9936005
2025-12-16 13:00:00,1765861200000000000,KQ.m@SHFE.ag,1h,14448.94,14523.46,14361.5,14488.68,105698.0,372164.0,371695.0,SHFE.ag2602,0.9936005
2025-12-16 14:00:00,1765864800000000000,KQ.m@SHFE.ag,1h,14488.68,14595.99,14483.71,14572.14,104740.0,371695.0,364062.0,SHFE.ag2602,0.9936005
2025-12-16 21:00:00,1765890000000000000,KQ.m@SHFE.ag,1h,14597.98,14713.24,14525.45,14674.49,252374.0,364062.0,374628.0,SHFE.ag2602,0.9936005
2025-12-16 22:00:00,1765893600000000000,KQ.m@SHFE.ag,1h,14674.49,14731.12,14645.67,14652.63,185903.0,374628.0,374584.0,SHFE.ag2602,0.9936005
2025-12-16 23:00:00,1765897200000000000,KQ.m@SHFE.ag,1h,14652.63,14725.16,14600.96,14672.5,171642.0,374584.0,372828.0,SHFE.ag2602,0.9936005
2025-12-17 00:00:00,1765900800000000000,KQ.m@SHFE.ag,1h,14672.5,14692.37,14541.34,14623.81,122648.0,372828.0,372792.0,SHFE.ag2602,0.9936005
2025-12-17 01:00:00,1765904400000000000,KQ.m@SHFE.ag,1h,14623.81,14700.32,14623.81,14641.7,71469.0,372792.0,372628.0,SHFE.ag2602,0.9936005
2025-12-17 02:00:00,1765908000000000000,KQ.m@SHFE.ag,1h,14641.7,14662.56,14598.97,14636.73,27575.0,372628.0,369027.0,SHFE.ag2602,0.9936005
2025-12-17 09:00:00,1765933200000000000,KQ.m@SHFE.ag,1h,14744.04,15251.77,14744.04,15230.9,362454.0,369027.0,389602.0,SHFE.ag2602,0.9936005
2025-12-17 10:00:00,1765936800000000000,KQ.m@SHFE.ag,1h,15230.9,15267.67,15135.52,15253.75,123188.0,389602.0,392465.0,SHFE.ag2602,0.9936005
2025-12-17 11:00:00,1765940400000000000,KQ.m@SHFE.ag,1h,15253.75,15377.95,15253.75,15329.27,100986.0,392465.0,394240.0,SHFE.ag2602,0.9936005
2025-12-17 13:00:00,1765947600000000000,KQ.m@SHFE.ag,1h,15379.94,15455.46,15379.94,15396.83,96482.0,394240.0,395397.0,SHFE.ag2602,0.9936005
2025-12-17 14:00:00,1765951200000000000,KQ.m@SHFE.ag,1h,15396.83,15444.53,15354.11,15412.73,112347.0,395397.0,388994.0,SHFE.ag2602,0.9936005
2025-12-17 21:00:00,1765976400000000000,KQ.m@SHFE.ag,1h,15347.15,15475.33,15333.24,15428.63,208659.0,388994.0,394627.0,SHFE.ag2602,0.9936005
2025-12-17 22:00:00,1765980000000000000,KQ.m@SHFE.ag,1h,15428.63,15443.53,15126.57,15330.26,379809.0,394627.0,387137.0,SHFE.ag2602,0.9936005
2025-12-17 23:00:00,1765983600000000000,KQ.m@SHFE.ag,1h,15330.26,15344.17,15212.02,15252.76,210366.0,387137.0,386546.0,SHFE.ag2602,0.9936005
2025-12-18 00:00:00,1765987200000000000,KQ.m@SHFE.ag,1h,15252.76,15520.04,15245.81,15480.3,157945.0,386546.0,382748.0,SHFE.ag2602,0.9936005
2025-12-18 01:00:00,1765990800000000000,KQ.m@SHFE.ag,1h,15480.3,15549.85,15402.79,15537.92,122208.0,382748.0,384005.0,SHFE.ag2602,0.9936005
2025-12-18 02:00:00,1765994400000000000,KQ.m@SHFE.ag,1h,15537.92,15565.75,15484.27,15494.21,45285.0,384005.0,379739.0,SHFE.ag2602,0.9936005
2025-12-18 09:00:00,1766019600000000000,KQ.m@SHFE.ag,1h,15450.49,15468.37,15246.8,15402.79,198800.0,379739.0,374201.0,SHFE.ag2602,0.9936005
2025-12-18 10:00:00,1766023200000000000,KQ.m@SHFE.ag,1h,15402.79,15453.47,15376.96,15423.66,71223.0,374201.0,370956.0,SHFE.ag2602,0.9936005
2025-12-18 11:00:00,1766026800000000000,KQ.m@SHFE.ag,1h,15423.66,15447.51,15381.93,15401.8,33053.0,370956.0,370190.0,SHFE.ag2602,0.9936005
2025-12-18 13:00:00,1766034000000000000,KQ.m@SHFE.ag,1h,15455.46,15468.37,15356.1,15378.95,66107.0,370190.0,369750.0,SHFE.ag2602,0.9936005
2025-12-18 14:00:00,1766037600000000000,KQ.m@SHFE.ag,1h,15378.95,15435.58,15361.06,15421.67,78283.0,369750.0,363402.0,SHFE.ag2602,0.9936005
2025-12-18 21:00:00,1766062800000000000,KQ.m@SHFE.ag,1h,15347.15,15419.69,15217.99,15388.88,309288.0,363402.0,365627.0,SHFE.ag2602,0.9936005
2025-12-18 22:00:00,1766066400000000000,KQ.m@SHFE.ag,1h,15388.88,15410.74,14955.67,15156.38,415730.0,365627.0,371349.0,SHFE.ag2602,0.9936005
2025-12-18 23:00:00,1766070000000000000,KQ.m@SHFE.ag,1h,15156.38,15234.88,15107.7,15171.29,228282.0,371349.0,369184.0,SHFE.ag2602,0.9936005
2025-12-19 00:00:00,1766073600000000000,KQ.m@SHFE.ag,1h,15171.29,15349.14,15166.32,15263.69,173030.0,369184.0,364330.0,SHFE.ag2602,0.9936005
2025-12-19 01:00:00,1766077200000000000,KQ.m@SHFE.ag,1h,15263.69,15274.62,15014.3,15144.46,200796.0,364330.0,366271.0,SHFE.ag2602,0.9936005
2025-12-19 02:00:00,1766080800000000000,KQ.m@SHFE.ag,1h,15144.46,15176.25,15095.77,15130.55,39778.0,366271.0,363089.0,SHFE.ag2602,0.9936005
2025-12-19 09:00:00,1766106000000000000,KQ.m@SHFE.ag,1h,15179.23,15195.13,14994.43,15063.98,183634.0,363089.0,357494.0,SHFE.ag2602,0.9936005
2025-12-19 10:00:00,1766109600000000000,KQ.m@SHFE.ag,1h,15063.98,15139.49,15030.19,15042.12,70411.0,357494.0,354513.0,SHFE.ag2602,0.9936005
2025-12-19 11:00:00,1766113200000000000,KQ.m@SHFE.ag,1h,15042.12,15143.47,14945.74,15112.66,88275.0,354513.0,349156.0,SHFE.ag2602,0.9936005
2025-12-19 13:00:00,1766120400000000000,KQ.m@SHFE.ag,1h,15131.54,15318.34,15131.54,15271.64,96305.0,349156.0,345768.0,SHFE.ag2602,0.9936005
2025-12-19 14:00:00,1766124000000000000,KQ.m@SHFE.ag,1h,15271.64,15323.31,15215.0,15277.6,98698.0,345768.0,337467.0,SHFE.ag2602,0.9936005
2025-12-19 21:00:00,1766149200000000000,KQ.m@SHFE.ag,1h,15273.63,15347.15,15241.83,15267.67,176311.0,337467.0,344021.0,SHFE.ag2602,0.9936005
2025-12-19 22:00:00,1766152800000000000,KQ.m@SHFE.ag,1h,15267.67,15458.44,15246.8,15371.0,283325.0,344021.0,348788.0,SHFE.ag2602,0.9936005
2025-12-19 23:00:00,1766156400000000000,KQ.m@SHFE.ag,1h,15371.0,15494.21,15360.07,15490.23,181249.0,348788.0,356102.0,SHFE.ag2602,0.9936005
2025-12-20 00:00:00,1766160000000000000,KQ.m@SHFE.ag,1h,15490.23,15624.37,15468.37,15613.44,207318.0,356102.0,360720.0,SHFE.ag2602,0.9936005
2025-12-20 01:00:00,1766163600000000000,KQ.m@SHFE.ag,1h,15613.44,15664.11,15568.73,15645.23,100203.0,360720.0,361739.0,SHFE.ag2602,0.9936005
2025-12-20 02:00:00,1766167200000000000,KQ.m@SHFE.ag,1h,15645.23,15668.09,15622.38,15645.23,36638.0,361739.0,356221.0,SHFE.ag2602,0.9936005
2025-12-22 09:00:00,1766365200000000000,KQ.m@SHFE.ag,1h,15730.68,15992.0,15730.68,15960.2,243654.0,356221.0,360712.0,SHFE.ag2602,0.9936005
2025-12-22 10:00:00,1766368800000000000,KQ.m@SHFE.ag,1h,15960.2,16133.09,15946.29,16075.46,130072.0,360712.0,362843.0,SHFE.ag2602,0.9936005
2025-12-22 11:00:00,1766372400000000000,KQ.m@SHFE.ag,1h,16075.46,16123.16,16051.62,16101.3,46950.0,362843.0,359566.0,SHFE.ag2602,0.9936005
2025-12-22 13:00:00,1766379600000000000,KQ.m@SHFE.ag,1h,16149.98,16177.8,15916.49,15958.22,174858.0,359566.0,353141.0,SHFE.ag2602,0.9936005
2025-12-22 14:00:00,1766383200000000000,KQ.m@SHFE.ag,1h,15958.22,16122.16,15955.24,16106.26,124134.0,353141.0,341431.0,SHFE.ag2602,0.9936005
2025-12-22 21:00:00,1766408400000000000,KQ.m@SHFE.ag,1h,16092.35,16160.91,16047.64,16084.4,186017.0,341431.0,351277.0,SHFE.ag2602,0.9936005
2025-12-22 22:00:00,1766412000000000000,KQ.m@SHFE.ag,1h,16084.4,16150.98,16007.9,16077.45,158950.0,351277.0,351064.0,SHFE.ag2602,0.9936005
2025-12-22 23:00:00,1766415600000000000,KQ.m@SHFE.ag,1h,16077.45,16108.25,15988.03,16076.46,139778.0,351064.0,352502.0,SHFE.ag2602,0.9936005
2025-12-23 00:00:00,1766419200000000000,KQ.m@SHFE.ag,1h,16076.46,16101.3,15985.04,16056.58,89784.0,352502.0,351480.0,SHFE.ag2602,0.9936005
2025-12-23 01:00:00,1766422800000000000,KQ.m@SHFE.ag,1h,16056.58,16065.53,15993.99,16036.71,42731.0,351480.0,350139.0,SHFE.ag2602,0.9936005
2025-12-23 02:00:00,1766426400000000000,KQ.m@SHFE.ag,1h,16036.71,16050.62,16005.91,16022.8,14285.0,350139.0,347518.0,SHFE.ag2602,0.9936005
2025-12-23 09:00:00,1766451600000000000,KQ.m@SHFE.ag,1h,16131.1,16344.73,16131.1,16271.2,238691.0,347518.0,346559.0,SHFE.ag2602,0.9936005
2025-12-23 10:00:00,1766455200000000000,KQ.m@SHFE.ag,1h,16271.2,16419.25,16226.49,16414.28,88297.0,346559.0,348401.0,SHFE.ag2602,0.9936005
2025-12-23 11:00:00,1766458800000000000,KQ.m@SHFE.ag,1h,16414.28,16466.94,16381.49,16429.18,60312.0,348401.0,348873.0,SHFE.ag2602,0.9936005
